Name,Location,Locality,City,Cuisine,Rating,Votes,Cost,Unique_ID,Image_Path
Upsouth,"Bavdhan, West Pune", West Pune,Pune,"South Indian,  Fast Food",3.7,52,400,8e01fb11-fd2e-4c25-86a0-b526ba81d12f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/8e01fb11-fd2e-4c25-86a0-b526ba81d12f.png
Aha! Baangali,"Viman Nagar, East Pune", East Pune,Pune,"Bengali,  Seafood,  Desserts",4.9,5,700,dfe37b4c-3d73-45a9-acf7-725bf5ed56ff,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/dfe37b4c-3d73-45a9-acf7-725bf5ed56ff.png
Daiwong,"Lunkad Garden,Viman Nagar, East Pune", East Pune,Pune,"Chinese,  Seafood,  Asian",3.9,2,1000,b45c8112-3385-4b9f-a57f-8681ae888a64,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/b45c8112-3385-4b9f-a57f-8681ae888a64.png
Carnival Restaurant and Bar,"Koregaon Park, East Pune", East Pune,Pune,"North Indian,  Chinese,  Continental,  Seafood,  Desserts",4.3,313,2000,e8d2c2c6-1885-4503-8c84-122d84513f61,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/e8d2c2c6-1885-4503-8c84-122d84513f61.png
Rangla Punjab,"Wakad, West Pune", West Pune,Pune,"North Indian,  Chinese,  Mughlai",3.7,33,1100,021e2186-40ac-4e92-a253-fb1f81a8e5ab,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/021e2186-40ac-4e92-a253-fb1f81a8e5ab.png
Hooked,"Pimple Saudagar, West Pune", West Pune,Pune,"North Indian,  Seafood",3.7,23,1200,ffddc34c-ea2a-4e51-8f30-c81009e9e97b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/ffddc34c-ea2a-4e51-8f30-c81009e9e97b.png
Kasba,"Royal Orchid Golden Suites,Kalyani Nagar, East Pune", East Pune,Pune,"North Indian,  Chinese,  Continental",3.6,87,1300,a6fd3d68-8611-4171-a4fd-b6cbeaf38bf8,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a6fd3d68-8611-4171-a4fd-b6cbeaf38bf8.png
Chang's,"King Sport Home,Viman Nagar, East Pune", East Pune,Pune,"Chinese,  Asian",4.2,104,1000,0b54a718-ffda-42e8-abc8-55e5164402b7,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0b54a718-ffda-42e8-abc8-55e5164402b7.png
The 3 Musketeers,"Lunkad Skymax Mall,Viman Nagar, East Pune", East Pune,Pune,"Finger Food,  North Indian,  Chinese,  Continental,  Mexican",4.3,169,1700,d93b0b2e-5aa5-41e1-bfa9-662169061826,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d93b0b2e-5aa5-41e1-bfa9-662169061826.png
Two Sticks,"Balewadi, West Pune", West Pune,Pune,"Chinese,  Thai,  Japanese,  Tibetan",4.6,18,900,08935a0c-5e67-45e6-a010-ef37e6e2f365,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/08935a0c-5e67-45e6-a010-ef37e6e2f365.png
Khushboo,"Bibwewadi, South Pune", South Pune,Pune,"North Indian,  Chinese,  Fast Food",4.1,8,600,418d99b6-1150-4ad1-8899-1f76161e69b6,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/418d99b6-1150-4ad1-8899-1f76161e69b6.png
Coffee All Day,"Warje, South Pune", South Pune,Pune,"Fast Food,  Coffee,  Shakes",5,2,400,febe373f-8620-4bfa-93ad-b3717b8fd52d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/febe373f-8620-4bfa-93ad-b3717b8fd52d.png
Shiv Sagar,"Lunkad Sky Cruise,Viman Nagar, East Pune", East Pune,Pune,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  South Indian,  Fast Food,  Shakes",4.1,284,800,3c6dd7da-9742-4dbe-8db4-eee5f23c62d4,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/3c6dd7da-9742-4dbe-8db4-eee5f23c62d4.png
The Mafia,"Viman Nagar, East Pune", East Pune,Pune,"North Indian,  Asian,  Italian,  Continental",3.8,172,1900,0d64940a-74b1-4902-9869-aedacb74104b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0d64940a-74b1-4902-9869-aedacb74104b.png
Rollsz,"Pimple Saudagar, West Pune", West Pune,Pune,Fast Food,4.2,4,300,947c4706-2a1c-43d3-bf78-b318f44565a3,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/947c4706-2a1c-43d3-bf78-b318f44565a3.png
The Single Malt & Co,"Hyatt Regency Pune,Nagar Road, East Pune", East Pune,Pune,"Italian,  Finger Food",4.2,9,2000,18170b34-673e-45a1-83e9-b0c45b42e4b5,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/18170b34-673e-45a1-83e9-b0c45b42e4b5.png
18 Degrees Rooftop Resto Lounge,"Spot 18 Mall,Pimple Saudagar, West Pune", West Pune,Pune,"North Indian,  Chinese,  Mediterranean",3.8,482,2000,0d7072f1-8114-4c77-a485-e4cc7d67f021,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0d7072f1-8114-4c77-a485-e4cc7d67f021.png
Tanu's Kitchen,"Warje, South Pune", South Pune,Pune,"North Indian,  Maharashtrian",4,7,400,176d53d3-877e-4efb-9bc3-81f4b665f696,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/176d53d3-877e-4efb-9bc3-81f4b665f696.png
Mekong Folks,"Viman Nagar, East Pune", East Pune,Pune,"Asian,  Chinese,  Sushi,  Cantonese",5,2,1800,0acf59a3-becd-4d41-9a86-fe8db97d0645,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0acf59a3-becd-4d41-9a86-fe8db97d0645.png
Atmosphere 6,"Lunkad Skymax Mall,Viman Nagar, East Pune", East Pune,Pune,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Continental",4.2,365,2200,582d9705-5ab5-4025-9b5c-96c401daa1a7,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/582d9705-5ab5-4025-9b5c-96c401daa1a7.png
Amritsari Zaika,"Warje, South Pune", South Pune,Pune,"North Indian,  Chinese,  Mughlai,  Street Food",3.7,50,600,049032bf-77b8-448d-b61a-1f4384d66935,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/049032bf-77b8-448d-b61a-1f4384d66935.png
The Green Roof,"Parinay Complex,Sinhagad Road, South Pune", South Pune,Pune,"North Indian,  Chinese,  South Indian",4.3,233,1000,472045a7-47a7-416a-b584-d1b8343e727d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/472045a7-47a7-416a-b584-d1b8343e727d.png
Shizusan,"Phoenix Market City,Viman Nagar, East Pune", East Pune,Pune,"Asian,  Chinese,  Thai,  Japanese,  Vietnamese",4.3,207,2800,623d46b7-1b6e-4b97-a969-6d9b1e091692,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/623d46b7-1b6e-4b97-a969-6d9b1e091692.png
Angaar,"Bavdhan, West Pune", West Pune,Pune,Mughlai,5,1,300,d245d03a-5128-4e1a-96c1-253613ac4f01,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d245d03a-5128-4e1a-96c1-253613ac4f01.png
Chai Shai - The Tea Cafe,"Shraddha Terrace,Viman Nagar, East Pune", East Pune,Pune,"Tea,  Fast Food",3.4,13,300,68ba23ad-6d73-4bec-9f08-a123512ff2c5,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/68ba23ad-6d73-4bec-9f08-a123512ff2c5.png
Signature Fine Dining Restaurant & Bar,"Turning Point,Viman Nagar, East Pune", East Pune,Pune,"North Indian,  Chinese,  Seafood,  Mughlai,  Malvani",4.6,66,1700,112005c5-9f7a-4568-8bc0-7411e3a506b5,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/112005c5-9f7a-4568-8bc0-7411e3a506b5.png
Chopsticks Spice Malabar,"Gulmohar Regency,Viman Nagar, East Pune", East Pune,Pune,"North Indian,  Chinese,  Kerala",3.8,13,600,ce4bf75d-a71b-46ee-b505-5d1e9c8660ad,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/ce4bf75d-a71b-46ee-b505-5d1e9c8660ad.png
Kelly's Cafe & All Day Dining,"Gulmohar Galaxy,Viman Nagar, East Pune", East Pune,Pune,"Continental,  Italian,  European,  Seafood,  Fast Food",4.3,11,1000,51d0699d-a7cd-418c-a15c-007767346a7e,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/51d0699d-a7cd-418c-a15c-007767346a7e.png
Bottoms Up,"Bhosari, West Pune", West Pune,Pune,"North Indian,  Chinese,  Continental",4.2,6,1000,0c8a40a3-430f-486a-b9cd-a0cf6504c88c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0c8a40a3-430f-486a-b9cd-a0cf6504c88c.png
Amara,"Mundhwa, East Pune", East Pune,Pune,"North Indian,  Chinese,  Fast Food",3.1,9,1100,7b437691-841b-4e3d-8cfb-79d8f7e888eb,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/7b437691-841b-4e3d-8cfb-79d8f7e888eb.png
Raj Darbar,"Sinhagad Road, South Pune", South Pune,Pune,"North Indian,  Chinese,  Seafood,  Malvani",4.1,7,600,a595ad3c-bccb-43c6-b51d-c0a6d3448bfc,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a595ad3c-bccb-43c6-b51d-c0a6d3448bfc.png
The Crunch Affair,"Viman Nagar, East Pune", East Pune,Pune,"Fast Food,  Desserts",4.5,25,500,ae7f7f8c-f062-4632-99c7-5775129e3c30,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/ae7f7f8c-f062-4632-99c7-5775129e3c30.png
Backstage,"Phoenix Market City,Viman Nagar, East Pune", East Pune,Pune,"North Indian,  Chinese,  Mughlai,  Seafood",3.9,62,1500,8cf84397-8a7b-4bba-a66e-e0ce065be15e,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/8cf84397-8a7b-4bba-a66e-e0ce065be15e.png
Bombay Chow,"Warje, South Pune", South Pune,Pune,"North Indian,  Continental,  Chinese,  Thai",2.5,2,800,399e074a-c3f7-4ef4-bf52-9427d59459a0,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/399e074a-c3f7-4ef4-bf52-9427d59459a0.png
The Cult - Terra,"Magarpatta City, East Pune", East Pune,Pune,"Continental,  Asian,  North Indian,  Italian,  Seafood",3.9,112,1800,a9575381-8398-4de1-913d-30d77334a08c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a9575381-8398-4de1-913d-30d77334a08c.png
Swades Veg-Non Veg,"Viman Nagar, East Pune", East Pune,Pune,"North Indian,  Maharashtrian",4.3,5,800,f20eb9db-eabe-489c-9fdc-88955513bad8,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/f20eb9db-eabe-489c-9fdc-88955513bad8.png
Cafe Freddo,"Sinhagad Road, South Pune", South Pune,Pune,"Fast Food,  Italian",3.8,5,600,353bf396-8174-4b2f-b4e8-bbe02d3ad67f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/353bf396-8174-4b2f-b4e8-bbe02d3ad67f.png
Marrakesh,"Shiv Hari Complex,Viman Nagar, East Pune", East Pune,Pune,"North Indian,  Lebanese,  Mughlai,  Mediterranean,  Biryani",4,11,1000,ed4e0167-36ef-42df-afd3-d8bd788cea5b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/ed4e0167-36ef-42df-afd3-d8bd788cea5b.png
Green Court Resto N Bar,"Wanowrie, South Pune", South Pune,Pune,"North Indian,  Continental,  South Indian",3.5,32,1000,9994a20f-68ea-49bc-9c27-031943a16579,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/9994a20f-68ea-49bc-9c27-031943a16579.png
Kimling,"Kondhwa, South Pune", South Pune,Pune,Chinese,3.6,19,800,63fc4d5c-965f-41e1-b0d9-ea805e57a33e,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/63fc4d5c-965f-41e1-b0d9-ea805e57a33e.png
Bhairavi,"Wakad, West Pune", West Pune,Pune,Maharashtrian,4.1,12,800,64b3530a-bf0d-4688-9538-1de9eadf1b5d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/64b3530a-bf0d-4688-9538-1de9eadf1b5d.png
Knight Riders,"Mundhwa, East Pune", East Pune,Pune,"North Indian,  Chinese,  Continental",3.7,3,700,4c557d79-a3de-4450-af50-0257f4ffaff2,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4c557d79-a3de-4450-af50-0257f4ffaff2.png
First Story Bar and Kitchen,"Viman Nagar, East Pune", East Pune,Pune,"Multi-Cuisine,  Fusion,  North Indian,  Continental,  Oriental ",4.4,61,1200,6e19499c-996d-4e64-a8b1-cd0bf044742b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/6e19499c-996d-4e64-a8b1-cd0bf044742b.png
Frangipani,"Ambrosia Resort and Spa,Bavdhan, West Pune", West Pune,Pune,"North Indian,  Seafood,  Chinese,  Continental",4,34,1500,c9abbfd1-d988-4c74-b489-0dab963ee383,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c9abbfd1-d988-4c74-b489-0dab963ee383.png
The Cult - House,"Magarpatta City, East Pune", East Pune,Pune,"Multi-Cuisine,  Italian,  Continental,  Seafood,  Asian,  Finger Food",4.1,15,1900,0f21daec-2918-4242-8378-b287ee7d73ff,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0f21daec-2918-4242-8378-b287ee7d73ff.png
Namah,"Hotel Ambience Excellency,Wakad, West Pune", West Pune,Pune,"North Indian,  Chinese,  Continental",4.2,81,1500,6dad1508-83be-4d75-ac9a-e011f7241e3a,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/6dad1508-83be-4d75-ac9a-e011f7241e3a.png
Fly Curry,"Pimple Saudagar, West Pune", West Pune,Pune,"North Indian,  Chinese",2.9,2,500,56da4f16-a364-406c-aa98-22e1c7d63e72,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/56da4f16-a364-406c-aa98-22e1c7d63e72.png
Global Punjab,"Riddhi Siddhi Heights,Wakad, West Pune", West Pune,Pune,"North Indian,  Chinese,  Mughlai",3.8,95,1200,4cf48aba-d757-4400-84e5-3f0a7d1c8806,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4cf48aba-d757-4400-84e5-3f0a7d1c8806.png
Swiss Bakes,"Wanowrie, South Pune", South Pune,Pune,"Bakery and Confectionary,  Desserts,  Fast Food",4.2,66,400,1aa1333b-9af9-40a6-8ee9-8e0363659b7c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/1aa1333b-9af9-40a6-8ee9-8e0363659b7c.png
Largo Pizzeria,"Salunkhe Vihar, South Pune", South Pune,Pune,"Pizza,  Italian",4.5,42,900,f86f52e5-9cff-4dae-90e0-9b699095a3e2,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/f86f52e5-9cff-4dae-90e0-9b699095a3e2.png
The Village,"Bramha Majestic Cooperative Housing Society,Kondhwa, South Pune", South Pune,Pune,"North Indian,  Chinese,  Continental",3.9,41,1000,3ec50dbd-c1a3-40b6-a263-18caecd9322f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/3ec50dbd-c1a3-40b6-a263-18caecd9322f.png
The Barkhana,"Commercia Mall,Wakad, West Pune", West Pune,Pune,"Multi-Cuisine,  North Indian,  Italian,  Chinese",4.4,334,1600,292a4295-648f-4b5d-89ae-b826fd30f27f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/292a4295-648f-4b5d-89ae-b826fd30f27f.png
Lotus Court Restobar,"Pimpri, West Pune", West Pune,Pune,"Multi-Cuisine,  North Indian,  Chinese,  Continental,  Seafood",3.9,70,1500,a87fedda-c745-4d79-83e4-776f9d7afce7,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a87fedda-c745-4d79-83e4-776f9d7afce7.png
Punjabi Chef,"Mundhwa, East Pune", East Pune,Pune,North Indian,1,3,500,15e4eb1e-4668-4782-8c7e-6bbb354187a9,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/15e4eb1e-4668-4782-8c7e-6bbb354187a9.png
Al Saba Mac Mino Way,"Kondhwa, South Pune", South Pune,Pune,"Fast Food,  Pizza",3.6,8,600,67330e87-2cc4-479a-8dc8-cf67a7c67bc8,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/67330e87-2cc4-479a-8dc8-cf67a7c67bc8.png
Fat Cat's Cafe,"Wanowrie, South Pune", South Pune,Pune,"Fast Food,  Coffee,  Desserts",4.4,3,600,c738116c-89a3-41f3-9056-44cc2cae7573,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c738116c-89a3-41f3-9056-44cc2cae7573.png
Pizzaronee,"Kondhwa, South Pune", South Pune,Pune,"Fast Food,  Pizza,  Italian",3.3,4,800,3db7bb8d-c51f-40cd-a4c7-390cbde91e38,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/3db7bb8d-c51f-40cd-a4c7-390cbde91e38.png
Daisy Dozen by AK,"Kharadi, East Pune", East Pune,Pune,"Bakery and Confectionary,  Desserts,  Fast Food",5,1,300,7f21cec3-569d-4012-93dd-03b523d420bf,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/7f21cec3-569d-4012-93dd-03b523d420bf.png
Dakshinayam,"Hadapsar, East Pune", East Pune,Pune,"North Indian,  South Indian",5,1,700,946a4d5e-bfa7-478b-8386-ca2ebb65b372,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/946a4d5e-bfa7-478b-8386-ca2ebb65b372.png
Girija Veg,"Lohegaon, East Pune", East Pune,Pune,"North Indian,  Maharashtrian,  Chinese,  South Indian,  Fast Food",4.2,46,800,b98ac2c2-f1d3-44d2-a57e-b917a89d0138,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/b98ac2c2-f1d3-44d2-a57e-b917a89d0138.png
Aswad Gomantak,"Echoing Green,Wakad, West Pune", West Pune,Pune,"North Indian,  Seafood,  Konkani",4.1,19,700,8a3d787f-a7da-4a5f-b69a-362f16805023,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/8a3d787f-a7da-4a5f-b69a-362f16805023.png
Chinese Dragon,"Seasons Mall,Magarpatta City, East Pune", East Pune,Pune,Chinese,4.3,3,600,98854ec0-89a7-4648-a640-24ee28f0d5cb,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/98854ec0-89a7-4648-a640-24ee28f0d5cb.png
Bottle Baash,"The Elite Suites Hotel,Viman Nagar, East Pune", East Pune,Pune,"North Indian,  Finger Food,  Italian,  Asian",1,1,1500,6322a3a7-272b-4a84-8643-847c8e9c43a8,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/6322a3a7-272b-4a84-8643-847c8e9c43a8.png
The Mocktail Den,"Patang Plaza,Katraj, South Pune", South Pune,Pune,"Fast Food,  Pizza,  Burger",3.7,6,200,f55d6a75-3cd0-4f62-824f-c52e489624ca,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/f55d6a75-3cd0-4f62-824f-c52e489624ca.png
Mountain High,"Wanowrie, South Pune", South Pune,Pune,"North Indian,  Chinese",4.4,93,1600,8f6dc7fb-5a1e-433f-bce5-da74e724690f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/8f6dc7fb-5a1e-433f-bce5-da74e724690f.png
The Royal's Multicuisine Restaurant,"Dhanori, East Pune", East Pune,Pune,"Multi-Cuisine,  North Indian,  Chinese,  Continental,  Oriental ",2.6,41,1000,bc6eb2a3-dcbb-47a5-856a-218bcfca4cc0,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/bc6eb2a3-dcbb-47a5-856a-218bcfca4cc0.png
Bliss Bakery,"Narayan Tower,Salunkhe Vihar, South Pune", South Pune,Pune,"Desserts,  Bakery and Confectionary",3.5,2,300,b73b667c-9a58-4073-877f-2579f6ed5f5b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/b73b667c-9a58-4073-877f-2579f6ed5f5b.png
Satguru's Punjabi Rasoi,"Destination Center,Magarpatta City, East Pune", East Pune,Pune,"North Indian,  Chinese",4.2,43,800,74318949-219a-414b-94db-ed1e88737932,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/74318949-219a-414b-94db-ed1e88737932.png
Latitude 18.5,"Hinjewadi, West Pune", West Pune,Pune,"North Indian,  Continental",4.1,172,1000,c1ee94ad-b1ad-4c1f-af6b-5e9b1f08fbf3,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c1ee94ad-b1ad-4c1f-af6b-5e9b1f08fbf3.png
Ambarsariyaa Authentic Amritsari,"Kharadi, East Pune", East Pune,Pune,"North Indian,  Mughlai",4.5,109,1000,dd437e80-3bf4-46ee-bcc2-c949e807ecaf,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/dd437e80-3bf4-46ee-bcc2-c949e807ecaf.png
Apna Punjab,"Magarpatta City, East Pune", East Pune,Pune,"North Indian,  Chinese",4.1,17,600,e165d27d-db23-4aa8-b1dc-2d387d0086f5,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/e165d27d-db23-4aa8-b1dc-2d387d0086f5.png
Talli Master Resto & Lounge Bar,"Wakad, West Pune", West Pune,Pune,"Multi-Cuisine,  North Indian,  Oriental ",3.9,16,1200,03e770fb-43e4-40b0-a18b-3ad166e8dfd5,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/03e770fb-43e4-40b0-a18b-3ad166e8dfd5.png
Kimchi,"Kharadi, East Pune", East Pune,Pune,"Thai,  Chinese,  Asian",3.5,16,700,3f13c054-cd25-4b99-a48b-56091534b2b0,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/3f13c054-cd25-4b99-a48b-56091534b2b0.png
Teritree,"Hadapsar, East Pune", East Pune,Pune,"North Indian,  Chinese,  Continental",4,85,2000,1ce78689-42a4-4004-a149-b43cd5149a55,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/1ce78689-42a4-4004-a149-b43cd5149a55.png
Turque,"Sayaji Hotel,Wakad, West Pune", West Pune,Pune,"Multi-Cuisine,  North Indian,  Chinese,  Continental,  Mediterranean",4.7,40,1500,ff567ed3-9f34-496c-ba19-899763bc2904,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/ff567ed3-9f34-496c-ba19-899763bc2904.png
Grub Jars,"Nine Hills Plaza,NIBM Road, South Pune", South Pune,Pune,"Fast Food,  Health Food",4.3,28,800,0ad32ffe-bfb9-4ce1-8274-e0672bb54649,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0ad32ffe-bfb9-4ce1-8274-e0672bb54649.png
Savlahari Mastani and Pot Ice Cream,"Hadapsar, East Pune", East Pune,Pune,"Desserts,  Ice Cream",4.5,5,300,58f78b37-c7fe-4994-9a4f-c212ec206ecb,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/58f78b37-c7fe-4994-9a4f-c212ec206ecb.png
Madhuban Family Restaurant & Bar,"Hinjewadi, West Pune", West Pune,Pune,"North Indian,  Chinese",4,23,1500,ea8f5a8c-2e67-499b-a0e4-fe1473ab439f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/ea8f5a8c-2e67-499b-a0e4-fe1473ab439f.png
The Break Room,"Clover Hills Plaza,NIBM Road, South Pune", South Pune,Pune,"North Indian,  Continental,  Fast Food",4.1,319,1600,74a5bb0a-ea5e-47c4-81bd-43eaae7f270e,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/74a5bb0a-ea5e-47c4-81bd-43eaae7f270e.png
Cafe Rova,"Kharadi, East Pune", East Pune,Pune,"Fast Food,  North Indian,  Italian",3.7,10,600,6ca2683f-fffc-4b3d-ab34-a8e0708d6ca3,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/6ca2683f-fffc-4b3d-ab34-a8e0708d6ca3.png
Levitate,"Clover Hills Plaza,NIBM Road, South Pune", South Pune,Pune,"North Indian,  Continental,  Asian",4,65,1000,2e92581c-56ac-45cd-bc70-cac2f4dfe1cf,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/2e92581c-56ac-45cd-bc70-cac2f4dfe1cf.png
